NAME	TITLE	SCORE	
TGM7		-0.37150294	
TPST1		-0.37154824	
FAM187A		-0.37191564	
FAM126A		-0.37192285	
TMEM38B		-0.37200037	
SLC25A32		-0.37205228	
CENPN		-0.3721973	
FBLN7		-0.37251624	
MMP27		-0.3725922	
CABLES1		-0.3727026	
EHMT2		-0.3728263	
MSANTD1		-0.37287918	
PHKG2		-0.3729161	
TBX4		-0.37293705	
KCNC2		-0.3731187	
SLC6A13		-0.37327614	
POMT1		-0.3733729	
RBM38		-0.37351185	
LYRM1		-0.3735688	
LRRC43		-0.37371302	
RFX8		-0.3737753	
DNAJA3		-0.37422174	
KRT33B		-0.37423444	
PPM1E		-0.37425467	
CEP104		-0.3743411	
SHD		-0.37445465	
DTX1		-0.3745263	
PRKRIP1		-0.37460896	
PHF2		-0.37464088	
CLIC6		-0.37473577	
CCNYL1		-0.37481856	
GSKIP		-0.37492448	
KIF26B		-0.37496614	
AXDND1		-0.37496793	
SLC13A3		-0.37500924	
PHTF1		-0.37508368	
C30H15orf39		-0.37525377	
RBFOX1		-0.37535095	
AREL1		-0.3755781	
NOC3L		-0.37576556	
THEM5		-0.3759618	
WDR90		-0.37596223	
TAS1R2		-0.37610352	
LCA5L		-0.37611145	
SHISAL1		-0.37611988	
E2F8		-0.37615234	
CNGA3		-0.37615404	
CWC15		-0.37620494	
NKAPL		-0.37628147	
MMP3		-0.37629768	
SDC1		-0.37638435	
JARID2		-0.3764539	
STRC		-0.37668225	
FLACC1		-0.37671468	
PCSK6		-0.37681586	
RBFOX3		-0.37717196	
ODF3L1		-0.37723497	
TAF5		-0.37746277	
DAPK3		-0.3775008	
LRRC73		-0.37751076	
SEC23IP		-0.3775858	
RPS6KA1		-0.37777156	
CDKL3		-0.37799746	
CADM1		-0.3780182	
WDR31		-0.37816334	
RIMS1		-0.37828776	
TMEM254		-0.37831557	
NAPB		-0.3783231	
HGS		-0.37843698	
ABHD2		-0.37858245	
ANKRD42		-0.378637	
SHF		-0.3787452	
CCNB2		-0.3787658	
RASAL1		-0.37885344	
P4HA3		-0.37886283	
CAMTA1		-0.37897012	
ASPM		-0.3790584	
PYM1		-0.37921095	
STPG4		-0.37936464	
PIGC		-0.379379	
TINF2		-0.37960163	
MFF		-0.3796504	
PPP2R1B		-0.37989312	
GPR135		-0.380353	
TXNRD1		-0.3805863	
SHARPIN		-0.3806114	
DHDDS		-0.38084176	
PDSS1		-0.3808918	
UCP3		-0.3810351	
RGS17		-0.3810895	
LMNB2		-0.3812484	
REC8		-0.38147277	
VRK2		-0.38158345	
SMIM6		-0.38164258	
PAX3		-0.38170812	
CUL3		-0.38171455	
ACADSB		-0.38183728	
C9H17orf50		-0.38195872	
PSIP1		-0.38196972	
CTSG		-0.3820748	
STRBP		-0.38228935	
BIN2		-0.38250735	
DNAAF6		-0.38272038	
ZBTB3		-0.38292646	
TBRG4		-0.38292652	
UPF2		-0.38300925	
MUS81		-0.38304582	
ULK2		-0.38307062	
RANBP17		-0.3831177	
HMOX2		-0.3832466	
SGF29		-0.38332233	
FOXK1		-0.38333324	
GNG5		-0.38345	
GRXCR2		-0.3835187	
PACSIN2		-0.38379306	
ANAPC16		-0.38397738	
CDC25A		-0.3839868	
AGBL3		-0.3840731	
C9H17orf80		-0.3840872	
ARHGAP39		-0.38409123	
USP6NL		-0.38418537	
RRNAD1		-0.38434517	
STK36		-0.38452592	
TMEM130		-0.38455525	
AP3B1		-0.38463137	
PHYHIPL		-0.3847533	
GPC2		-0.3847668	
KIZ		-0.38503522	
ZNF25		-0.38518435	
ADPRHL1		-0.3854213	
RXFP2		-0.38547236	
NUP42		-0.38580993	
C10H2orf73		-0.38592747	
CCDC89		-0.38594007	
BRAF		-0.38605475	
BTBD1		-0.38608295	
HS6ST3		-0.38610148	
HUS1		-0.3861233	
ING2		-0.38614857	
SATB2		-0.38640586	
CDCA5		-0.38654533	
SMC2		-0.3866356	
STIL		-0.38666838	
HELZ		-0.38670677	
RERE		-0.38670957	
SIRT1		-0.38676947	
DMWD		-0.3868334	
AGBL4		-0.3871939	
ARID3A		-0.3872153	
OCA2		-0.38729632	
CHP1		-0.38732544	
EPS15		-0.38738656	
MYBL1		-0.38760898	
MYH1		-0.38768336	
MMP21		-0.38770097	
LRRCC1		-0.38785163	
STX8		-0.38786766	
KLRG1		-0.38794923	
HSPA2		-0.3879773	
UBR5		-0.38800144	
CYP17A1		-0.3880454	
MAML3		-0.38807428	
STRAP		-0.3882954	
WDR17		-0.3883063	
C2H10orf67		-0.38834676	
SRP19		-0.3883718	
GIN1		-0.38842192	
PLA2G2C		-0.38848746	
CDC6		-0.3885237	
KRT88		-0.3885703	
H3C14		-0.38858452	
AK9		-0.3885996	
ASIC1		-0.3886297	
FDFT1		-0.38868204	
TRAPPC3		-0.38873357	
SLC17A2		-0.38888025	
LONP2		-0.38906357	
TULP4		-0.3890956	
CAMKMT		-0.38933417	
GCM2		-0.38936374	
R3HDM1		-0.38943818	
ALK		-0.3894584	
TAF10		-0.38963315	
LRRC23		-0.3896504	
NFYA		-0.38973004	
PCSK4		-0.38973093	
REN		-0.38993835	
RSPH3		-0.39002237	
ABCC10		-0.3901624	
WNT5A		-0.39023456	
NMBR		-0.3905657	
TRIP12		-0.3906444	
SMARCA5		-0.3906457	
EYS		-0.3906664	
STK40		-0.3906769	
CCDC24		-0.39073595	
PPP2R5C		-0.39080435	
DLK1		-0.39098227	
CUX2		-0.39123347	
TMUB1		-0.3917024	
ATXN7L1		-0.3918441	
PDE12		-0.39206874	
UBA2		-0.39217216	
B9D2		-0.39221302	
DENND2B		-0.39228565	
CAPN11		-0.3923016	
RGS8		-0.39231738	
TRHDE		-0.39238924	
CDAN1		-0.39239395	
TGIF2		-0.39267665	
FBLL1		-0.39272365	
SEMA3A		-0.39309335	
ZBTB37		-0.39357692	
MFSD10		-0.3935924	
TRARG1		-0.39360029	
ZXDC		-0.3936388	
TRPC3		-0.39381272	
IP6K1		-0.39397916	
RASAL2		-0.39412645	
PYROXD1		-0.3941947	
DERL2		-0.39446443	
ZNF746		-0.39446932	
PSEN1		-0.39459124	
SRFBP1		-0.39471713	
PHF1		-0.39478388	
MAST2		-0.39486256	
GNAO1		-0.39493397	
C13H8orf76		-0.3949525	
SPECC1		-0.3950448	
ABI2		-0.39504576	
EGFL6		-0.3951048	
ENTR1		-0.39552575	
PRR19		-0.39592463	
ZNF367		-0.39603874	
CABCOCO1		-0.3960419	
BOLA1		-0.39607778	
GLRA1		-0.39634123	
PBX4		-0.39634445	
CCDC105		-0.39635226	
C30H15orf65		-0.3964792	
DMRTB1		-0.39648098	
RIT2		-0.3966707	
OPN3		-0.39679703	
CEP72		-0.3969575	
ZC2HC1C		-0.3970137	
C1H19orf18		-0.39719468	
FBXO28		-0.3972537	
CFAP161		-0.39727643	
TMPRSS5		-0.3973085	
CHFR		-0.3974234	
PTGER3		-0.3974827	
PIANP		-0.39763924	
DEFB123		-0.39766166	
GGNBP2		-0.3977299	
PPM1J		-0.3977802	
NME5		-0.39783007	
DYM		-0.39800286	
BCL7B		-0.39805245	
TMEM45A		-0.39832366	
SPAG5		-0.39850646	
PRR22		-0.3985262	
STXBP2		-0.39853328	
TMEM132D		-0.39860508	
ATG7		-0.39864373	
SAMD13		-0.3988097	
C6H7orf61		-0.398883	
SLC24A2		-0.3988859	
CNTN3		-0.39908433	
FOXH1		-0.3992763	
LRRC27		-0.3995076	
COL11A2		-0.39956033	
CCNJ		-0.3995884	
MARCHF8		-0.39972344	
SLC24A5		-0.39981735	
KNDC1		-0.39983317	
EXOC3		-0.39988208	
RB1CC1		-0.40004817	
ABCC3		-0.40020737	
KLF5		-0.4003301	
PTPRN		-0.4004202	
NPEPPS		-0.40063775	
EMC7		-0.40068626	
CD244		-0.40079772	
EPB41L2		-0.40101117	
CENPL		-0.40123102	
GALNT9		-0.40123802	
SMPD2		-0.4015552	
CTXN2		-0.40159118	
KIF2A		-0.4015936	
NR6A1		-0.4016162	
TSACC		-0.40184024	
SGSM2		-0.40184185	
SLC39A3		-0.40191197	
RACGAP1		-0.40200225	
KLK1		-0.40206143	
HAUS3		-0.40234417	
CCDC166		-0.40236965	
SLC43A1		-0.4023777	
CPLX4		-0.40244007	
CLEC16A		-0.40255705	
CEP83-2		-0.4026192	
CRY1		-0.40264806	
ANO10		-0.4026589	
FAM72A		-0.40282348	
ANKLE1		-0.4028784	
KIAA0586		-0.40308756	
PDE10A		-0.40336448	
MIR8860		-0.40344658	
COX18		-0.40353975	
NCKIPSD		-0.40366322	
BGLAP		-0.4038567	
UBXN4		-0.40431964	
NUF2		-0.4043583	
DDX23		-0.4044592	
CEP83		-0.4047526	
EXO1		-0.40481094	
OXA1L		-0.4048205	
DNM1L		-0.40484717	
RIBC1		-0.4048813	
FAM227B		-0.40499425	
A3GALT2		-0.40503052	
GON7		-0.40511876	
RAB28		-0.4052646	
PCIF1		-0.4053244	
CDC27		-0.40541163	
CDK5RAP2		-0.40544903	
GDPD1		-0.40547323	
FAM89A		-0.40550843	
ACVR1C		-0.40576428	
OR11H7		-0.40576652	
IRAK1BP1		-0.40578982	
POR		-0.405818	
PTH2R		-0.40590003	
WDR86		-0.40590099	
OXNAD1		-0.40597484	
DNALI1		-0.4059985	
KIF3B		-0.40606362	
TLCD2		-0.40619817	
PCDHAC1		-0.40625605	
C15H12orf73		-0.40626106	
DIAPH1		-0.4063438	
FAM237B		-0.406412	
NPHP4		-0.4065512	
IFITM10		-0.4066721	
TMEM230		-0.40670577	
RNF182		-0.4068155	
MAPRE3		-0.40692356	
STAB2		-0.4070856	
SPA17		-0.40708897	
GNG13		-0.4074712	
SPATA1		-0.40756124	
ZNF618		-0.40756312	
GMNN		-0.40764424	
LPAR2		-0.40767366	
CMTM1		-0.4078725	
AP2S1		-0.40798247	
FKBPL		-0.40806213	
POMC		-0.40814754	
OR9I2		-0.40818545	
BARX2		-0.40820074	
CELF5		-0.40820998	
MOV10		-0.40829462	
GNPAT		-0.4083293	
UPK2		-0.40838608	
NEXMIF		-0.40840098	
NODAL		-0.4084648	
BORA		-0.40857205	
NUDT22		-0.40867034	
CENPQ		-0.40874106	
TTYH1		-0.40880895	
ANTXRL		-0.40881088	
LETM1		-0.408813	
ALDH1L1		-0.4089064	
BTBD6		-0.4090377	
HEPACAM2		-0.40905792	
SYCE3		-0.40910715	
POU1F1		-0.40925503	
NUTM1		-0.4094231	
PPP1R32		-0.40945834	
NLRP9		-0.4098698	
RAB11FIP5		-0.40996727	
CHSY3		-0.40999207	
SUPT5H		-0.4100273	
CCDC113		-0.4101021	
ZNF281		-0.4102617	
POLR3B		-0.41046485	
FKBP8		-0.41053146	
POLDIP2		-0.41064397	
BIRC5		-0.410851	
AMN1		-0.41090873	
ROGDI		-0.41097683	
STYXL1		-0.4111591	
DDX31		-0.41123903	
HSP90AA1		-0.41143492	
GJC2		-0.41152745	
RGS22		-0.4115827	
PPP6R1		-0.41167083	
CPT1B		-0.41253227	
ERC2		-0.41267532	
CDK10		-0.41271588	
PACRG		-0.41273195	
LRTM2		-0.4127462	
CENPM		-0.41321227	
FOXP4		-0.4132392	
CERS1		-0.41325158	
TEX10		-0.41344526	
VGLL3		-0.4135458	
TMEM63C		-0.4137401	
H3C11		-0.41401237	
CCDC62		-0.41402802	
DNAJB6		-0.41409168	
OSER1		-0.4144046	
TEX15		-0.41452202	
SMCO4		-0.41452307	
CBLB		-0.41489482	
WNT7A		-0.4149076	
TECPR1		-0.41501454	
VSNL1		-0.4152695	
DPYSL5		-0.41558793	
JHY		-0.41561282	
CHRNA3		-0.4157903	
TRERF1		-0.41585234	
ABTB2		-0.4159312	
TMEM11		-0.41605622	
GOT1		-0.41622666	
BUD23		-0.41626272	
CYP4F22		-0.41647652	
NR4A3		-0.41663155	
C7H1orf112		-0.41671792	
TMEM18		-0.41675797	
CD2BP2		-0.41693997	
NINJ1		-0.4173848	
ZCWPW1		-0.41754794	
SLC26A1		-0.41762248	
GUCA1A		-0.41777158	
OR1F15		-0.4179471	
VPS26A		-0.41812202	
CCT4		-0.41827378	
CA9		-0.41831863	
HMGA2		-0.41834143	
CYP46A1		-0.41838712	
ANGEL1		-0.41860372	
LINGO1		-0.4187881	
UACA		-0.41882575	
ZBED6CL		-0.4188288	
AACS		-0.41896537	
ZNF646		-0.41917747	
IHO1		-0.41956198	
DNAJC28		-0.41980907	
RMI2		-0.42003486	
SIVA1		-0.42026153	
ZBTB5		-0.42028508	
C20H19orf25		-0.42046055	
RBPMS		-0.42053878	
LYPD4		-0.42055425	
MSANTD3		-0.4205844	
LUZP1		-0.42114758	
ARHGAP19		-0.42115954	
ZIC3		-0.4212038	
RAP2B		-0.4212775	
CEP55		-0.42149186	
ASB7		-0.42149508	
VAPA		-0.42167038	
PSMB6		-0.4217318	
KRT35		-0.42180395	
LPL		-0.42180678	
LHFPL3		-0.42183858	
TLDC2		-0.42192927	
SOX3		-0.42197728	
CEP44		-0.42244393	
POLH		-0.4224472	
COQ9		-0.42303342	
RBM42		-0.42327973	
SYNGAP1		-0.42332137	
ASIP		-0.42337617	
KIAA1328		-0.42343694	
CKMT2		-0.42346027	
ATG3		-0.42358965	
YKT6		-0.42382136	
NUBP2		-0.42386284	
CFAP251		-0.42403734	
MTRF1		-0.42414767	
ASCC1		-0.42436048	
NRSN1		-0.4244204	
GPHN		-0.42444348	
HSF2		-0.424468	
CFAP77		-0.42462897	
PLA2G4E		-0.4247475	
GTF2A2		-0.42496723	
TRIM54		-0.42500365	
AGTPBP1		-0.42525235	
CFAP20DC		-0.4253248	
NOA1		-0.42532796	
SYT5		-0.42536998	
DKKL1		-0.42537266	
COMP		-0.42566982	
SMC5		-0.42582786	
ATF7IP2		-0.42586517	
SMPD4		-0.42587373	
CPSF3		-0.4259705	
FAM181A		-0.42600155	
BPNT2		-0.42610016	
USP1		-0.42614675	
DESI2		-0.42622632	
MKLN1		-0.42649898	
FRAT1		-0.4270233	
ALDH1A2		-0.42705303	
APOM		-0.42716724	
DNPH1		-0.42735222	
UTP23		-0.42753375	
H1-6		-0.42791057	
VDAC2		-0.4280029	
USP32		-0.4280132	
DOT1L		-0.4280354	
CCDC197		-0.4281445	
TTLL7		-0.4282077	
EWSR1		-0.42835882	
RALYL		-0.42839015	
BRD3OS		-0.4285562	
FAM107B		-0.42867196	
TDRP		-0.42876223	
RFX1		-0.42881525	
SUPT3H		-0.42895702	
SPIC		-0.42909837	
SLC45A4		-0.42933568	
MKRN1		-0.429876	
TBPL2		-0.42995837	
RFX6		-0.4309376	
TRAP1		-0.4309814	
MIR671		-0.4312416	
RBM14		-0.43128422	
RILP		-0.43128717	
ZSWIM1		-0.4313931	
KIF11		-0.4314005	
MRPL2		-0.43143833	
CLDN15		-0.43144011	
IL37		-0.43166244	
LRRC53		-0.4316785	
PLEKHB1		-0.43183604	
KBTBD7		-0.43195513	
MFSD6L		-0.4320411	
XPNPEP3		-0.43208987	
RIMKLA		-0.43213886	
GIT1		-0.43218642	
STAG3		-0.4322123	
KCTD13		-0.4325076	
YBX3		-0.43257782	
RSRP1		-0.43263957	
ARL2BP		-0.43274334	
ARSA		-0.4328049	
TIMELESS		-0.4328769	
NAA30		-0.43290383	
CRYBA2		-0.43306586	
SMG6		-0.43321216	
INHA		-0.43351233	
DCAF12		-0.4336529	
GRK7		-0.43382552	
USPL1		-0.43385392	
KPNA2		-0.43385836	
RNF180		-0.43399873	
EBF2		-0.4340915	
MALT1		-0.43447572	
TNFRSF18		-0.4344839	
ATP7B		-0.4346538	
CCDC88B		-0.43483445	
ZC3H15		-0.43502083	
ADCK2		-0.43529576	
RPE65		-0.435562	
ACAD10		-0.43564197	
SYMPK		-0.43578583	
CCR4		-0.43581948	
MICU3		-0.4359268	
NDUFA2		-0.43601492	
CCDC83		-0.43604022	
MECR		-0.4360601	
CEP350		-0.43625316	
RFX2		-0.43629065	
TIMM8B		-0.43638858	
SCOC		-0.4364286	
AUNIP		-0.4364506	
ANAPC10		-0.43650502	
HNRNPF		-0.43656918	
DIPK1A		-0.43669513	
RSBN1		-0.4366993	
COMMD9		-0.43686536	
EGLN3		-0.43687087	
NSD2		-0.43693098	
FOXO6		-0.43693396	
ERICH6		-0.43711483	
VPS28		-0.43713096	
TEX47		-0.437277	
EPOP		-0.4372934	
AIFM2		-0.4373083	
PPP3R2		-0.43752298	
GEMIN4		-0.43757486	
HSPH1		-0.43786788	
BEST3		-0.43791804	
PLCD4		-0.43808836	
CCNB1		-0.43814662	
VAMP4		-0.43828937	
DZANK1		-0.4384057	
MROH6		-0.43847737	
OGFOD2		-0.43861648	
SNX27		-0.43862724	
SNTA1		-0.43889523	
TECTA		-0.4391649	
NEK2		-0.43920153	
FARSB		-0.43958503	
INSYN2A		-0.4396314	
USP15		-0.4397049	
STRIP1		-0.4397347	
SEPTIN12		-0.43977857	
TP73		-0.43996745	
SLC25A18		-0.4402707	
COL26A1		-0.44028956	
GCNT3		-0.44037315	
ABRAXAS1		-0.4407984	
MZT2B		-0.44079968	
CATIP		-0.44084135	
STOX2		-0.44089413	
ETAA1		-0.44090435	
CSNK1D		-0.44098657	
POLR3H		-0.44114107	
RAB23		-0.4413953	
NCAPH2		-0.4414409	
AIMP1		-0.441713	
FAM222A		-0.4421441	
ZBTB49		-0.44215772	
ME2		-0.44239095	
LTV1		-0.44246998	
NELL1		-0.44263044	
C9H17orf97		-0.44277734	
DCSTAMP		-0.44282326	
ETNK1		-0.44284168	
TTC4		-0.44291866	
DMRTA2		-0.44296905	
CFAP44		-0.44297332	
UBE2D3		-0.44312337	
EBF4		-0.44319487	
F2		-0.44336003	
DLL3		-0.44376156	
RFC3		-0.4439463	
TCF24		-0.4439658	
OR9A4		-0.4441636	
ASRGL1		-0.44420254	
GTF2E1		-0.44424722	
RNASEH2A		-0.44431645	
RSPH9		-0.4443511	
TEKT2		-0.44469082	
SSH1		-0.44472873	
BRINP3		-0.444769	
ANHX		-0.4448725	
TRIM50		-0.44520146	
TRHR		-0.44539198	
RAPGEFL1		-0.44546875	
OR11I1		-0.44556174	
NAP1L5		-0.44557866	
TGM3		-0.44561824	
PIAS2		-0.4456825	
USP2		-0.44584468	
VRK1		-0.44595402	
KYNU		-0.4459613	
MRPS9		-0.44606444	
RMND5B		-0.44619307	
CENPF		-0.4462622	
DENND6B		-0.44632208	
WFDC3		-0.44639555	
PGPEP1L		-0.4465328	
SLFN14		-0.4465439	
RAD51C		-0.44660738	
TRMT10B		-0.4466676	
NFATC3		-0.44686133	
CCDC42		-0.44704038	
LRRIQ3		-0.44704047	
TRNAA-AGC-2		-0.44704744	
RFC5		-0.4474628	
ZNF217		-0.4476492	
PTPRZ1		-0.44777447	
BLOC1S2		-0.44797757	
PLBD2		-0.44812965	
DBX2		-0.44829607	
LYRM4		-0.4483956	
SHISA3		-0.4485886	
MARCHF11		-0.4486574	
ZNF483		-0.44875404	
MED1		-0.44887522	
CHIA		-0.44894424	
LYPD8		-0.448981	
NDUFB9		-0.44903204	
PRDM2		-0.44903746	
CACNA1I		-0.449055	
HCK		-0.44921392	
PSTK		-0.4492399	
ZMYND15		-0.44935825	
KATNA1		-0.44943362	
GDPGP1		-0.4496277	
WBP2		-0.44967943	
PLAC8A		-0.4497241	
GPR161		-0.44992247	
BCL7C		-0.4499305	
AKR1E2		-0.44994256	
CEP43		-0.45019755	
RFC4		-0.45055833	
OGDHL		-0.45072067	
XRCC1		-0.45123333	
RARA		-0.45128265	
ATXN10		-0.4514884	
AFAP1		-0.45160392	
RANBP9		-0.45171297	
WDR62		-0.45176822	
MAFA		-0.4519864	
RNASEH2C		-0.45205563	
CCDC96		-0.4522276	
NT5C3B		-0.45241746	
C15H1orf94		-0.45255303	
CCDC60		-0.45277724	
LRFN5		-0.45283988	
CCDC110		-0.4529408	
EIF3J		-0.45296526	
TCTE1		-0.4530677	
ACACB		-0.4531221	
SCAF4		-0.45333785	
NEURL4		-0.45336	
CACNA1E		-0.4534234	
CFAP221		-0.45360932	
ERCC2		-0.45369	
RBIS		-0.45378995	
TRAF2		-0.45383707	
AP3S1		-0.4540235	
ABCC11		-0.454024	
SRL		-0.45406973	
CFAP53		-0.45430893	
RNF20		-0.45442986	
LNPK		-0.4546426	
FAF1		-0.45467415	
RNF146		-0.45473632	
CKAP5		-0.45475528	
METTL11B		-0.45495528	
UBTD1		-0.45498607	
COPRS		-0.45501322	
CRIP3-3		-0.45501792	
CENPT		-0.4550515	
FAM207A		-0.4551527	
CNTNAP4		-0.45534128	
WRAP53		-0.4554161	
SLX4		-0.45550683	
TUBB4B		-0.45551524	
SUPT20H		-0.45553043	
COPS7B		-0.4555532	
F10		-0.4555666	
DOLK		-0.45558247	
ARMC2		-0.45567185	
LCN8		-0.455809	
TMEM120A		-0.45584232	
CNTRL		-0.45592225	
PHF21A		-0.45595506	
AP2B1		-0.45596623	
NKX2-3		-0.4559873	
SLC3A1		-0.45615587	
IFITM5		-0.45616877	
NDC80		-0.45650947	
PRKAG3		-0.45652464	
EPHA3		-0.45661023	
TBCD		-0.45675856	
POLD3		-0.4568192	
ZDHHC13		-0.4569058	
REXO1		-0.45693344	
ESR2		-0.4570737	
IFT122		-0.45730597	
MDH1B		-0.45751742	
C6H1orf194		-0.457694	
PPIAP4		-0.45774195	
MARVELD2		-0.45784482	
ADAMTS3		-0.457893	
TICRR		-0.45797437	
CRB2		-0.4579969	
YIF1A		-0.45803124	
ZC3H10		-0.45819122	
YLPM1		-0.45841682	
SDHAF1		-0.4587523	
PFN4		-0.45891398	
DYNLL1		-0.45904312	
SPPL3		-0.45911428	
CCDC171		-0.4591635	
RBMXL2		-0.4591665	
PKMYT1		-0.4592058	
SLC12A4		-0.4592908	
MAZ		-0.45929086	
PXDNL		-0.45941064	
GFUS		-0.4596096	
NUDT1		-0.45969146	
RAD18		-0.4599214	
TMEM218		-0.46019188	
DLG4		-0.46045187	
TAF11		-0.4606292	
RND2		-0.46072882	
YARS2		-0.46073687	
PCGF5		-0.46075812	
ARHGAP33		-0.46081278	
RHNO1		-0.46154392	
AK4		-0.4617079	
C28H10orf88		-0.46176344	
IQCK		-0.4621969	
MAD2L2		-0.46263275	
TRAF3IP1		-0.4627792	
FOXM1		-0.46386623	
CHAC2		-0.46394017	
ASTN1		-0.46405548	
RXYLT1		-0.46413648	
COL2A1		-0.46420082	
ASXL3		-0.46422586	
CYP7A1		-0.46431622	
USP38		-0.46479225	
LY6G6C		-0.46483818	
SNAP29		-0.46507564	
CAPN3		-0.46524745	
PNPLA7		-0.46525422	
AP2A1		-0.46560585	
MARCHF10		-0.46578622	
ZC3H14		-0.46579066	
TMEM8B		-0.4661707	
AHRR		-0.46622244	
SLC22A6		-0.46681052	
CRELD2		-0.46692026	
SNPH		-0.46694183	
CEBPG		-0.4669473	
SAFB2		-0.4669552	
CLEC2B		-0.46703532	
CLEC18C		-0.467241	
NTSR2		-0.467258	
MIR761		-0.46755356	
FAM163B		-0.46761343	
OR9Q3		-0.4677382	
CDR2		-0.467818	
LOXHD1		-0.46791172	
COX7B2		-0.4681365	
SAMSN1		-0.46818963	
ZNF692		-0.46830368	
INA		-0.4685343	
ELOA		-0.46857166	
MIR8856		-0.4685893	
DPY19L1		-0.4687723	
KCNRG		-0.46880463	
KIF27		-0.4688963	
FLG		-0.4691622	
MYH8		-0.4693531	
ASPG		-0.46948352	
INTS8		-0.4696115	
COPS4		-0.46965244	
SBK2		-0.46979606	
SERF1A		-0.46988356	
ETFBKMT		-0.46992603	
TMEM59L		-0.47000077	
CFAP61		-0.47047734	
DDA1		-0.47052422	
UNC13D		-0.4706157	
HDGFL1		-0.4707149	
TONSL		-0.4708848	
CUEDC2		-0.4710907	
KCTD8		-0.47113746	
FTHL18		-0.47121564	
KIFC1		-0.47132513	
ZCCHC8		-0.47132865	
SNX9		-0.47150078	
CCNF		-0.4717094	
ZNF787		-0.4718438	
GOLGA7B		-0.4720016	
CEP120		-0.47225893	
ZNF835		-0.47249097	
ZMYND12		-0.4727023	
DRG1		-0.472798	
FAM25A		-0.47282907	
ZNF622		-0.4728763	
CDH23		-0.47306675	
DMAC2L		-0.47322577	
FSIP1		-0.47334465	
SDSL		-0.47341463	
PRR5L		-0.47342676	
MARS1		-0.47348675	
NPHP1		-0.47351298	
EZH2		-0.4736044	
OGFOD3		-0.47363928	
CHST10		-0.47378826	
RABEPK		-0.47444218	
CDK5RAP3		-0.47454783	
DIABLO		-0.47458434	
SLC35F6		-0.47461146	
EGR4		-0.4746525	
MOGAT1		-0.4747931	
LYAR		-0.474831	
HSPB11		-0.47486046	
QRICH2		-0.4750931	
IFT81		-0.47520453	
UBN2		-0.47523776	
MOGAT2		-0.4752918	
RPRD1A		-0.47555056	
CKAP2L		-0.47562945	
SPATA24		-0.47569165	
ATP6V1G1		-0.47625458	
KAT2A		-0.476366	
KCMF1		-0.47645512	
ORC2		-0.47655797	
TMEM50B		-0.47656456	
CAMK2B		-0.47662213	
KCNH4		-0.47702998	
AGAP2		-0.4770658	
NGB		-0.4770776	
SLC35B4		-0.47708806	
TSPO		-0.47724536	
CTSF		-0.4773576	
C7H18orf21		-0.47759616	
SNX25		-0.47772765	
CPHXL		-0.47789505	
GGN		-0.47798964	
CFAP45		-0.4781614	
CALHM1		-0.4781718	
CENPP		-0.47818482	
TESK1		-0.47822636	
ZNF76		-0.4783392	
MEMO1		-0.47848472	
ADGRB1		-0.4785328	
GCN1		-0.47855583	
EFL1		-0.47857276	
UQCRC1		-0.47892097	
SPRING1		-0.47900963	
KMT2B		-0.47902295	
KCNH3		-0.4793617	
YBX2		-0.47964227	
MCPH1		-0.47977695	
C1H19orf47		-0.48000404	
MAN2A2		-0.48001942	
FHAD1		-0.48012236	
KCNK12		-0.48014602	
HABP4		-0.48020983	
B4GALT2		-0.48052767	
PSMG1		-0.48063883	
MRPL10		-0.48089412	
DCLRE1B		-0.48125488	
MTHFD2L		-0.48130843	
C20H3orf62		-0.48132414	
GLRA3		-0.4814921	
IL36G		-0.48186734	
TTC39A		-0.48204136	
GBF1		-0.4822983	
ACKR2		-0.48232943	
PPAN		-0.48251808	
ALOX15		-0.4828108	
H3C1		-0.48282626	
ENAH		-0.48291495	
GNGT1		-0.4829422	
H2AC20		-0.48294288	
UBE2M		-0.4835275	
CKS1B		-0.4836439	
LUZP2		-0.483691	
ERICH4		-0.48371083	
HTR1F		-0.48380497	
SYN3		-0.48398376	
CYP2W1		-0.48406285	
SLC47A1		-0.48438233	
UBXN11		-0.48461848	
OR8J2C		-0.4847637	
DIRAS1		-0.4848158	
PABPN1		-0.484953	
PDE1B		-0.48500362	
C4H5orf58		-0.48543036	
GUCY2D		-0.48579282	
NFKBIB		-0.4858454	
TRPM6		-0.48585004	
RSPH6A		-0.4859785	
FAM104A		-0.48606405	
CRIP3		-0.48634675	
CLBA1		-0.48648006	
ZGPAT		-0.48650393	
STPG2		-0.48655432	
EFCAB6		-0.4866269	
CLVS2		-0.48665595	
CCDC189		-0.4866656	
MCF2L2		-0.48681158	
TRNAS-UGA		-0.48691398	
GLRX3		-0.48701587	
FASTKD1		-0.4872539	
ENHO		-0.4873453	
ARFGAP2		-0.48748824	
KLHL40		-0.4874953	
ZNF473		-0.48754552	
DAPK2		-0.48756856	
KCNJ14		-0.48793426	
SIRT2		-0.4880678	
POLL		-0.4883449	
GRIA4		-0.48839805	
KATNIP		-0.48858505	
LYPD6B		-0.4888312	
PSMD14		-0.48888752	
MSANTD4		-0.4890317	
BARHL2		-0.48907667	
SLC30A10		-0.4894354	
HDHD2		-0.48954806	
TUBGCP4		-0.48956463	
CEP57L1		-0.48986265	
TEX2		-0.48989275	
DNER		-0.48990265	
EPN2		-0.4900931	
GSK3B		-0.49012992	
OR9S12		-0.49022424	
