"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-LOC119869793|LOC119869793",3.39623913230652,0.353537285798263,1.24596108662489,0.283746651154202,0.776604540919756,NA
"gene-LOC106559950|LOC106559950",2.55392271323945,-1.57366222994615,1.33212312176744,-1.18131890681264,0.237476059196732,NA
"gene-LOC111098314|LOC111098314",9.60341312845907,-0.825751179766821,0.585107129078348,-1.41128203491134,0.158161469522844,NA
"gene-LOC119869807|LOC119869807",2.4235853265296,1.3174155541517,1.06018559508684,1.24262729116197,0.214005208312347,NA
"gene-LOC119870060|LOC119870060",3.40919872009462,-0.398852931442539,1.49795695982332,-0.266264613830815,0.790035423727812,NA
"gene-LOC111098333|LOC111098333",8.28459163191143,-1.09682804622039,1.29385704377071,-0.847719654579372,0.396594117750798,NA
"gene-SLC7A10|SLC7A10",6.17219663662154,-0.904319863061622,1.78895782797177,-0.505500939665465,0.613207038632299,NA
"gene-LOC119869818|LOC119869818",8.73983126450071,-1.10065483520897,0.800960346908884,-1.37416894538748,0.169389239252295,NA
"gene-LOC111098365|LOC111098365",4.14110494765523,0.137451274444164,1.2482429984774,0.110115798455771,0.912317538995417,NA
"gene-LOC102152485|LOC102152485",9.45787142708632,-0.944038654618954,0.860710226669328,-1.09681356787415,0.272722897855882,NA
"gene-LOC119869835|LOC119869835",14.3583370155859,-1.47923338832783,0.869054835023098,-1.70211743691468,0.0887333558217068,NA
"gene-LOC102153234|LOC102153234",10.4483223988441,-1.01889600528964,1.3342922217825,-0.76362283213229,0.445092038990445,NA
"gene-LOC119869839|LOC119869839",11.850403000187,-0.449960285406715,1.15501481323068,-0.38957100831299,0.696853793662209,NA
"gene-LOC111090843|LOC111090843",1.87201280977731,0.968806202686319,2.46562258563773,0.392925587366704,0.694374442422221,NA
"gene-LOC100856010|LOC100856010",3.58973488249017,-0.119828848369384,0.634386844753839,-0.188889239050789,0.85017962774996,NA
"gene-LOC111094489|LOC111094489",2.05870572950778,4.51286024998745,2.65769704923157,1.69803411238774,0.0895013237032997,NA
"gene-LOC111091135|LOC111091135",13.3987508601953,0.562597175124536,0.409483709544866,1.37391833181802,0.169467037808884,NA
"gene-LOC119870082|LOC119870082",4.80843806650932,-1.41888019468369,1.32235395023478,-1.07299576972699,0.28327301415408,NA
"gene-LOC102155603|LOC102155603",7.11344136661031,0.334062057429717,0.459997097154498,0.726226446854113,0.467699961576529,NA
"gene-LOC100688855|LOC100688855",3.24711521082858,2.91029209999148,1.37824549165063,2.11159196066444,0.0347214627061129,NA
"gene-LOC111094493|LOC111094493",3.98380319053684,-0.171133929768507,1.3069487265781,-0.130941578876301,0.895821522639897,NA
"gene-LOC111091169|LOC111091169",5.19814514990039,-0.723910851329924,1.4868770239078,-0.486866660584576,0.626352826661981,NA
"gene-LOC106560035|LOC106560035",14.4676701837441,1.18726350908888,0.834069534782016,1.42345866810633,0.154603235619989,NA
"gene-LOC119870086|LOC119870086",4.08107131804647,-0.66738839317661,1.31637743716418,-0.506988629806918,0.612162796527013,NA
"gene-LOC100683136|LOC100683136",2.07442110599118,0.919608802098594,1.5134487018055,0.607624692532707,0.54343641997418,NA
"gene-LOC119870090|LOC119870090",5.4322466452837,-0.236803424202427,1.04104762672426,-0.227466465629001,0.820061042364165,NA
"gene-LOC119869976|LOC119869976",9.95827317506006,-0.384469978544205,1.13074191129177,-0.340015678825403,0.73384472063858,NA
"gene-LOC106560062|LOC106560062",6.58112567313344,-1.21835454705159,0.705713664048538,-1.72641484658541,0.0842728067048055,NA
"gene-LOC102154038|LOC102154038",12.5139712800612,0.227303506611254,0.695552334601445,0.326795692148025,0.743822417875694,NA
"gene-LOC111091400|LOC111091400",12.1954249353985,-0.184546783247826,1.09266665293053,-0.168895776907689,0.865878621018513,NA
"gene-LOC111094419|LOC111094419",11.4138282910091,-0.0407179798679046,0.482510102691484,-0.0843878286501693,0.932748084097584,NA
"gene-LOC111091234|LOC111091234",1.93677761819498,0.070170577006151,1.69724910415864,0.0413437113233511,0.967021886244862,NA
"gene-LOC119870094|LOC119870094",13.0420601298846,-0.584893384868605,1.34877999210822,-0.433646249418621,0.664545344284372,NA
"gene-GAD2|GAD2",11.3709345433049,0.0605253109761002,1.13646588928133,0.053257481414048,0.957526757010745,NA
"gene-LOC111091242|LOC111091242",1.61349625999544,4.16931183725213,2.6826005061236,1.55420526751367,0.12013546144681,NA
"gene-LOC111094495|LOC111094495",12.0344777436954,0.0143157581007291,0.912565628584433,0.015687373765036,0.98748380003509,NA
"gene-LOC119869977|LOC119869977",13.0108781345751,-1.49953851919798,1.46703551835902,-1.02215556503725,0.306707277883422,NA
"gene-LOC102154730|LOC102154730",4.73006535215357,0.0404645455367921,0.558844250805014,0.0724075544814194,0.942277572970803,NA
"gene-LOC100688199|LOC100688199",4.18117234623893,0.92970316963393,0.691171989783435,1.34511117836999,0.178589333853118,NA
"gene-PIP4K2A|PIP4K2A",607.35773707553,1.84187200063292,0.722099559041568,2.5507175258182,NA,NA
"gene-LOC111091324|LOC111091324",4.88954578467721,0.616308794003366,0.632812222501706,0.97392049661573,0.330096015858067,NA
"gene-LOC119870532|LOC119870532",11.9503796518454,-0.921177060975284,0.784058503665182,-1.17488306888979,0.240041500197494,NA
"gene-SKIDA1|SKIDA1",4.75533482439127,0.49671217550508,0.746277445930442,0.665586476200939,0.505675452889338,NA
"gene-LOC111091337|LOC111091337",12.6250677615071,0.021040685945357,0.961141590943004,0.0218913489371669,0.982534625670955,NA
"gene-LOC119870103|LOC119870103",3.9347545217651,-0.280031275110315,1.02144213672496,-0.274152852170536,0.783967158944118,NA
"gene-LOC119869980|LOC119869980",2.61517540375367,-0.441344473983462,2.54303285582508,-0.173550441148456,0.862218783055831,NA
"gene-LOC119870105|LOC119870105",1.73792422128433,-1.49461604760764,1.35435353850874,-1.10356417664279,0.269782238113554,NA
"gene-LOC102156560|LOC102156560",3.01435431939406,-1.97403815525986,1.62162579413735,-1.21732039684901,0.223482336760607,NA
"gene-LOC111091121|LOC111091121",13.1036928805467,-0.13793610787832,0.488385569722502,-0.282432808071489,0.777611661327233,NA
"gene-LOC111091375|LOC111091375",5.3976577384117,-0.871988895249193,1.23783846762129,-0.704444818979378,0.48115580298387,NA
"gene-LOC119870117|LOC119870117",3.61173825334981,-0.523441523692266,2.07828893345281,-0.251861767277293,0.801147912384633,NA
"gene-LOC100682729|LOC100682729",14.6498317920025,1.86747491158674,2.2091463331441,0.845337804729716,0.39792225921395,NA
"gene-LOC111091377|LOC111091377",6.23848792633184,-1.1679199771321,1.17493870813395,-0.994026300305487,0.320210063444387,NA
"gene-LOC119870122|LOC119870122",14.6930750614566,2.17455588136115,1.30283512717879,1.66909521857153,0.0950985107491489,NA
"gene-LOC119870120|LOC119870120",13.2573962170218,-0.619909283710473,0.852340314597494,-0.72730254933819,0.467040636771722,NA
"gene-LOC111091389|LOC111091389",10.8052513488146,-1.35212718683621,1.02196846047847,-1.323061561218,0.185814906293533,NA
"gene-SLC39A12|SLC39A12",2.07350629108201,0.860947956612438,2.54347101217668,0.338493323686692,0.734991457414547,NA
"gene-TMEM236|TMEM236",11.8959663375598,0.370889829580874,0.586710123278747,0.63215174728571,0.527287724112419,NA
"gene-LOC102153417|LOC102153417",2.32560271303947,0.429558683775473,0.726251957101774,0.591473357937233,0.554203301011877,NA
"gene-LOC111091443|LOC111091443",11.2479558091293,-0.430183946043899,1.205486545686,-0.356855037149416,0.721200331490867,NA
"gene-LOC111091460|LOC111091460",10.7211286892142,2.43064046747317,0.767903594610999,3.16529377454532,0.00154926442031744,NA
"gene-LOC111091466|LOC111091466",7.15122954674858,-1.27438832295788,2.15555885544267,-0.591210172591723,0.554379607629271,NA
"gene-ACBD7|ACBD7",12.4889852504192,0.506715538009654,0.863713675132238,0.586670736609645,0.557424865025407,NA
"gene-LOC119870141|LOC119870141",7.04767405709166,-0.274214511962156,1.33347341092689,-0.205639279880017,0.837072692297696,NA
"gene-LOC111091506|LOC111091506",5.18913910743144,-0.822208801516707,1.46701455144235,-0.560463971341198,0.57516300787529,NA
"gene-LOC111091510|LOC111091510",13.6908352405145,-0.831715294539239,0.985085730009089,-0.844307524921273,0.398497582241562,NA
"gene-LOC100685235|LOC100685235",6.30456610025764,-0.280637704274299,0.4884646433136,-0.57453023082804,0.565609049445139,NA
"gene-LOC111091529|LOC111091529",5.42476401071141,-1.41405720145,0.905597932641792,-1.56146248846322,0.118414667899673,NA
"gene-LOC111091526|LOC111091526",7.74541169490305,0.441297002518405,1.16430558297403,0.379021632268725,0.704671800012828,NA
"gene-LOC106560142|LOC106560142",1.91387725607628,1.70461217276323,2.02623759039147,0.841269642240673,0.400196893494708,NA
"gene-CAMK1D|CAMK1D",275.997182338087,1.25435058114369,0.665944551451507,1.88356609932416,NA,NA
"gene-LOC111091559|LOC111091559",2.03488999130427,-0.344724492402192,1.69371385538784,-0.203531718953349,0.838719456341452,NA
"gene-LOC119870153|LOC119870153",2.32265914186768,1.87319184731725,1.59215429426928,1.17651401881057,0.23938953377963,NA
"gene-LOC100683304|LOC100683304",4.85239324327515,0.0402207391092863,0.871374842394563,0.0461577924360985,0.963184483351305,NA
"gene-LOC111091625|LOC111091625",4.60718882885953,0.743023659457865,1.21497490328222,0.61155473866218,0.540832391664612,NA
"gene-LOC106560202|LOC106560202",2.37896085820675,0.132270612492106,0.81221137394962,0.162852450402043,0.870634610004462,NA
"gene-LOC106560200|LOC106560200",3.05879826538268,-0.787593320645421,0.959711013375573,-0.820656749447143,0.411841813051033,NA
"gene-LOC111091597|LOC111091597",5.01499927700599,-0.125071573749624,1.04224561987585,-0.12000201427042,0.904481552333716,NA
"gene-LOC100855427|LOC100855427",3.41429975924984,-0.653826342194038,0.92758212047473,-0.704871652613803,0.48089011268214,NA
"gene-LOC111091659|LOC111091659",6.21632486490373,2.84115060030794,1.7655456259578,1.60921958545627,0.107568335290809,NA
"gene-LOC111091655|LOC111091655",13.6988605762825,-0.0700084837526063,1.21069389669097,-0.0578250901767583,0.953887952542817,NA
"gene-LOC100686494|LOC100686494",2.12114483663109,-1.18814011816858,1.34724974229399,-0.881900423410368,0.377830658090811,NA
"gene-LOC111091660|LOC111091660",5.9564682712049,1.63510590721768,1.48319301235021,1.10242287659295,0.27027787054455,NA
"gene-IL15RA|IL15RA",9.16118974128833,0.995537107048945,0.865672422412329,1.15001596594094,0.250137295402064,NA
"gene-LOC102155545|LOC102155545",2.87865085049241,0.0951838747746161,1.75375786108352,0.0542742398405038,0.956716672924133,NA
"gene-TUBAL3|TUBAL3",9.97602982652944,-1.01834047219382,0.959454155842216,-1.06137480982602,0.288519600068953,NA
"gene-AKR1C3|AKR1C3",6.28955506658924,1.67243588399345,2.11427504673399,0.791020963226582,0.428931758580398,NA
"gene-LOC102156389|LOC102156389",4.65557948131012,5.6941282381927,3.00942164026855,1.89210051592656,NA,NA
"gene-LOC106560146|LOC106560146",14.4918763547687,-1.22341913337055,1.20064680554864,-1.01896671670359,0.308218767962381,NA
"gene-LOC106557569|LOC106557569",4.10632345080428,3.10876597188348,2.94340274374807,1.05618097234116,0.290885542174179,NA
"gene-LOC111094561|LOC111094561",3.7954369611195,-1.68788644949242,1.35831511105721,-1.24263246116632,0.214003302291636,NA
"gene-LOC111094570|LOC111094570",5.15010677342321,-0.331686733798028,1.29871037310823,-0.255397000490722,0.79841648725696,NA
"gene-LOC106560148|LOC106560148",5.09351452001065,-1.40487186612932,1.74773226945891,-0.803825557654928,0.421497727312351,NA
"gene-LOC111094589|LOC111094589",13.7972953014481,-2.50644718624747,1.09613104515459,-2.28663096198866,0.0222173724476535,NA
"gene-IDI1|IDI1",1060.63859948691,1.71015154907565,0.773968165675812,2.20958900497204,NA,NA
"gene-ADARB2|ADARB2",4.76367829119177,-0.151552186463083,1.10516510549477,-0.137130810328322,0.890927399390049,NA
"gene-LOC119870179|LOC119870179",2.11922006183887,-0.457482039565384,1.67556201957897,-0.273031994172522,0.784828621794121,NA
"gene-SLC23A1|SLC23A1",11.7434226323868,6.0368150117176,2.7369047524492,2.20570884182776,0.0274043924380976,NA
"gene-SMIM33|SMIM33",13.8759392585687,-0.171090950416195,0.686772856684709,-0.249123052477802,0.803265598187052,NA
"gene-LOC102152335|LOC102152335",5.96804951844803,0.658759384364661,1.83493258657353,0.359010128865169,0.719587511984077,NA
"gene-LOC119870187|LOC119870187",5.75592524421655,-0.969540591638585,0.744127389489067,-1.3029228668821,0.19260109625663,NA
"gene-LOC111091843|LOC111091843",6.51661950431786,-0.0610340654214678,1.31624728715922,-0.0463697559090087,0.963015541861751,NA
"gene-LOC102154215|LOC102154215",12.3242927491598,0.395203408308608,0.581697861098622,0.679396358037501,0.496886756868567,NA
"gene-SLC4A9|SLC4A9",11.2689872127465,2.04723931107229,1.84243355397152,1.111160457678,0.266499288368904,NA
"gene-LOC607162|LOC607162",4.56581822493613,3.48473675529455,1.54027086823739,2.26241814161058,0.0236715811150888,NA
"gene-LOC111091928|LOC111091928",4.22598344912932,-0.558063368687348,0.647285874278436,-0.862159041102899,0.388600005408189,NA
"gene-LOC119870194|LOC119870194",2.58241764286642,0.222112711812557,0.68146581273178,0.325933755828745,0.744474475569572,NA
"gene-LOC111091918|LOC111091918",1.87438451349364,0.387461866833933,0.82430743115511,0.470045340111733,0.638322624637949,NA
"gene-LOC111089960|LOC111089960",2.53755684219502,-0.109803632084437,0.765839204292017,-0.143376875287999,0.885992545119966,NA
"gene-LOC119870011|LOC119870011",2.09717954185809,0.129726186669852,0.815229769891208,0.159128372712842,0.873567734833031,NA
"gene-LOC119870012|LOC119870012",1.83079763160348,-0.604091633301756,0.895486945109648,-0.674595689642117,0.499932672257462,NA
"gene-LOC119870013|LOC119870013",3.09893695762747,-0.217539569746189,0.641963445520768,-0.338865976348106,0.734710696499025,NA
"gene-LOC119870014|LOC119870014",5.99545832775345,-0.534762803098778,0.577714243708326,-0.925652792747771,0.354626448210478,NA
"gene-LOC119863934|LOC119863934",3.39125569233937,0.265755219033383,0.667115402932904,0.398364687526353,0.690361383774484,NA
"gene-PCDHAC1|PCDHAC1",2.85652770713423,-0.701533670835899,0.820268660877632,-0.855248657293947,0.392413504462766,NA
"gene-PCDHB1|PCDHB1",2.36425569990882,-0.474724368420599,0.906383367567373,-0.523756707600123,0.600447768112715,NA
"gene-LOC111092012|LOC111092012",11.89283075742,0.271859213950667,0.555503773370743,0.489392200346456,0.624564056932771,NA
"gene-LOC119870212|LOC119870212",12.1140453122363,-0.220828641846307,0.854651865707675,-0.258384320805822,0.796110316047811,NA
"gene-LOC119870213|LOC119870213",2.67387419429745,-0.342874920501089,1.42831924307989,-0.240054821190916,0.810287757675091,NA
"gene-LOC111094596|LOC111094596",4.24240722742459,-1.50281710774279,1.69256937955499,-0.887890993359405,0.374599389950541,NA
"gene-LOC111094597|LOC111094597",4.74808965312856,-0.433067848887697,1.81159987067434,-0.239052704682792,0.81106471479002,NA
"gene-LOC102153902|LOC102153902",11.6127389275017,0.0162210021101326,0.413632260892013,0.0392159984696344,0.968718178513765,NA
"gene-LOC111094201|LOC111094201",7.24163706037306,-0.416566101582022,0.93373925513655,-0.446126795345134,0.655505658252119,NA
"gene-LOC111092064|LOC111092064",14.089092771749,-0.628757265228757,0.991025355685268,-0.634451239437752,0.525786379042249,NA
"gene-LOC111094604|LOC111094604",5.57109103959938,-1.13273988791607,2.59793895468233,-0.436014820854241,0.662825976485813,NA
"gene-LOC106557844|LOC106557844",5.64616678000514,-0.522804453994231,0.718165388760983,-0.727972222242848,0.466630590526266,NA
"gene-LOC111094606|LOC111094606",4.06063374903079,-1.69246287067798,2.06559734533211,-0.81935759382275,0.412582421855186,NA
"gene-LOC100686019|LOC100686019",9.30346595590605,0.6750989765124,0.495575921685643,1.36225136648312,0.173118570103925,NA
"gene-LOC111092124|LOC111092124",13.2968060659525,0.0745866683495737,1.10666755397612,0.0673975378437661,0.946265229250015,NA
"gene-DPYSL3|DPYSL3",2216.13390691199,0.584521647934196,0.534362604349904,1.0938670542736,NA,NA
"gene-SPINK1|SPINK1",4.99837287600456,-0.485198153370561,1.81211367550976,-0.267752602901179,0.788889756321954,NA
"gene-LOC100686732|LOC100686732",4.58145930549338,-0.183979439868415,0.683313654603664,-0.269245958468555,0.787740415849341,NA
"gene-SPINK14|SPINK14",1829.23597788374,28.3888154548251,3.0031902205687,9.4528862209232,NA,NA
"gene-SPINK6|SPINK6",34.4312790998735,21.7377079322301,3.00402160775582,7.23620225503951,NA,NA
"gene-LOC111092181|LOC111092181",306.901704714057,7.57696642134158,1.77646802423036,4.2651859296056,NA,NA
"gene-LOC102152891|LOC102152891",25519.1097895544,13.7578471125416,2.90157320727631,4.74151301026659,NA,NA
"gene-GZMA|GZMA",1.53096348439072,1.15591055224739,2.97517480911571,0.388518532997043,0.697632341784825,NA
"gene-SPINK5|SPINK5",5.79814975288499,6.00939198431004,3.00819665695528,1.99767258248083,0.0457521685443265,NA
"gene-LOC119870233|LOC119870233",6.6944801998983,-0.368839312179226,0.474874377827284,-0.776709229642573,0.437330340254883,NA
"gene-LOC111091037|LOC111091037",1.97276180463506,0.362063147215277,0.882251821928981,0.410385264406314,0.681523354032383,NA
"gene-LOC100688947|LOC100688947",2.34135976212623,0.106317551466166,0.810792103939607,0.131128005501747,0.895674047249075,NA
"gene-LOC100683085|LOC100683085",2.61368553156138,0.389584310600037,0.793790418730018,0.490789887869057,0.623575062848471,NA
"gene-LOC111092266|LOC111092266",2.71054664948413,1.28874649602914,2.4929035470878,0.516966048499808,0.605179859556507,NA
"gene-LOC119870238|LOC119870238",2.76574467839509,1.34011580927032,0.993342350194447,1.34909762883662,0.177305609790963,NA
"gene-LOC100683501|LOC100683501",2.26894819318663,-0.494178700470607,0.909774105071487,-0.543188356005995,0.587000122829196,NA
"gene-LOC111092267|LOC111092267",1.87125834306182,1.25377590701867,1.19705851068373,1.04738063831361,0.294924057930401,NA
"gene-LOC119870239|LOC119870239",6.04310723304112,-0.296187381726185,1.04902653134355,-0.282344986400716,0.777678993972666,NA
"gene-LOC100687542|LOC100687542",7.25762615048981,-0.277214935892258,0.727512511918452,-0.381044904865268,0.703169928273284,NA
"gene-LOC111094651|LOC111094651",1.78144107340025,-1.65119222906183,2.40942558207597,-0.685305344703426,0.493151259838037,NA
"gene-LOC119870241|LOC119870241",4.73542144004316,-1.3694442888362,0.698678705876755,-1.96004869952022,0.0499900984761918,NA
"gene-LOC111092281|LOC111092281",7.78829621448138,-0.482151965421372,0.91328555670146,-0.527931227953253,0.597547069383656,NA
"gene-RAB3C|RAB3C",17.4403622888756,1.60256813644274,0.878168045922404,1.82489916808514,NA,NA
"gene-LOC111092291|LOC111092291",12.6808331040556,-1.19652260611756,1.3278176786302,-0.901119653228232,0.367524704512651,NA
"gene-LOC111094478|LOC111094478",5.62101056222948,-1.37291866063436,0.768308135926149,-1.78693755335467,0.0739475820781954,NA
"gene-LOC111094467|LOC111094467",14.3603886321148,-0.881016133517427,0.87406140704793,-1.00795679389734,0.313475204637431,NA
"gene-LOC111094473|LOC111094473",11.4210163298862,-0.679700115994486,0.949228713237946,-0.716055157745848,0.473957291148011,NA
"gene-LOC111094469|LOC111094469",9.28881499354682,-0.652388781346302,0.877076375827985,-0.743822088162424,0.456984115388417,NA
"gene-LOC119870247|LOC119870247",2.56832254669256,-0.613828540964154,0.799257797797379,-0.767998188639214,0.442488261029191,NA
"gene-LOC111094479|LOC111094479",2.48156395176238,-1.0460566046513,0.818559401137419,-1.27792387845984,0.201276267697189,NA
"gene-LOC102156458|LOC102156458",52.7167868970385,3.23339822972313,1.14340357987671,2.82787135411259,NA,NA
"gene-LOC119870255|LOC119870255",7.02222255407721,-0.895171103119729,1.32139263473657,-0.677445204088178,0.498123525641284,NA
"gene-LOC119870256|LOC119870256",9.61658827251797,-0.281395390720119,1.12694660988751,-0.249697180195793,0.802821539021994,NA
"gene-LOC111094653|LOC111094653",3.47428855366513,-0.123921809829325,2.13378403937025,-0.0580760787140852,0.953688028645706,NA
"gene-LOC119870030|LOC119870030",2.59741345121816,-2.01785580786067,1.92588368542622,-1.04775580328679,0.294751130000591,NA
"gene-LOC111092367|LOC111092367",9.94352942795935,-0.967003264129683,1.36073533228404,-0.710647575018525,0.477302653922128,NA
"gene-LOC100688221|LOC100688221",7.82578585104104,-0.255651776276475,0.604616676486406,-0.422832823206495,0.672417237923384,NA
"gene-RGS7BP|RGS7BP",12.9290973575067,1.00552168348282,1.22928558512199,0.817972402550411,0.413372945797082,NA
"gene-SHISAL2B|SHISAL2B",2.05660199546401,-2.52944512655555,2.36228046284971,-1.07076410542048,0.284275510275085,NA
"gene-ADAMTS6|ADAMTS6",176.353967251338,1.19814643545445,0.618594570987435,1.93688482189861,NA,NA
"gene-LOC111094657|LOC111094657",2.70566165450865,-0.936112474284838,2.52254189534529,-0.371098880859896,0.710563884556718,NA
"gene-LOC119870276|LOC119870276",1.59844570904102,2.34184626865414,3.01144038113592,0.777649885856547,0.436775443354208,NA
"gene-LOC111092497|LOC111092497",13.9504439880416,-0.393643700425779,0.991721117959989,-0.396929835713814,0.691419201969335,NA
"gene-LOC111092499|LOC111092499",5.05856569194551,-1.34613132265011,1.45344817176526,-0.926163965664623,0.354360775960915,NA
"gene-LOC111092488|LOC111092488",2.59778723733035,-0.687428527820242,2.07334410556209,-0.331555445126596,0.740224967736564,NA
"gene-LOC119870032|LOC119870032",4.11248611736399,-0.291089494128583,1.23275504312058,-0.236129225958567,0.813332396029563,NA
"gene-LOC102153993|LOC102153993",8.1848151636041,0.320195306903867,0.457343929519466,0.700119289306623,0.483852810446181,NA
"gene-LOC119870287|LOC119870287",3.9437963565064,-0.868653030334141,1.75881057169325,-0.49388663242902,0.621386245704093,NA
"gene-LOC106557966|LOC106557966",5.85232883530142,-0.408368534683154,1.13782215938636,-0.358903657583353,0.719667163328538,NA
"gene-LOC102152165|LOC102152165",8.10293858566375,-0.933316695065099,0.548477097049636,-1.70165117210106,0.0888207787262354,NA
"gene-LOC119870288|LOC119870288",10.785573331692,0.464943000898138,0.860931055198867,0.540046729747414,0.589164806321785,NA
"gene-LOC119870292|LOC119870292",7.83486936720242,-0.645930545779603,0.824776269111447,-0.783158500032356,0.43353404158314,NA
"gene-TMEM171|TMEM171",9.78432713541974,5.04326098735706,2.9866708609906,1.68858947707561,NA,NA
"gene-LOC111094659|LOC111094659",2.39531263716564,2.20051420653339,2.96892486304807,0.741182181442682,NA,NA
"gene-LOC111092592|LOC111092592",5.76021396557714,-0.150411696141212,0.533153408445692,-0.282117105055577,0.777853717790104,NA
"gene-LOC119870036|LOC119870036",7.39033082599753,-0.402197139259355,0.655007707687394,-0.614034208359737,0.539192722226016,NA
"gene-LOC106557986|LOC106557986",55.9353594274605,0.604900226514672,0.647033471264991,0.934882434029346,NA,NA
"gene-LOC119870017|LOC119870017",4.86985606358344,-0.12309167950192,1.25602098896975,-0.0980012918437652,0.921931267564385,NA
"gene-LOC119870303|LOC119870303",3.5846139674781,0.875523200729993,1.71267403285788,0.511202472819092,0.609209287335348,NA
"gene-LOC119870566|LOC119870566",2.55508704113143,0.0311326777580717,0.752483244100408,0.0413732505037913,0.966998337537779,NA
"gene-ADGRG3|ADGRG3",9.67372233294955,1.84211722016248,1.21467055136808,1.5165570763922,0.129378549548373,NA
"gene-LOC119870312|LOC119870312",51.6788673544853,-0.314558127291459,1.31565862533965,-0.239087952781257,NA,NA
"gene-LOC119870313|LOC119870313",2.47884579172987,-0.287288305578532,2.57777983850066,-0.111447960484333,0.911261129943875,NA
"gene-SLC12A3|SLC12A3",8.48852013465594,0.35067489921021,0.64323588228856,0.545173098805602,0.585634471425615,NA
"gene-LOC111092753|LOC111092753",5.9883479122804,-1.61908917140315,1.73004449401764,-0.935865624844817,0.349342377902936,NA
"gene-CES5A|CES5A",954.096500388292,6.44127751334356,1.49372365372265,4.31222836787155,NA,NA
"gene-LOC111092775|LOC111092775",5.85209379781448,-1.38182675598454,1.45892710943092,-0.947152703553195,0.343560972018476,NA
"gene-CES1|CES1",666.57986766093,4.37753186638878,1.11789549883647,3.91586858605748,NA,NA
"gene-CAPNS2|CAPNS2",2.35144817028128,0.708896492733936,1.19948545897128,0.591000488944577,0.554520093348746,NA
"gene-LOC111092773|LOC111092773",7.56257680112026,0.258490312616077,1.03911778269263,0.248759396597238,0.803546900746182,NA
"gene-LOC119870018|LOC119870018",10.4901256858514,-0.496897839025792,1.06217099552384,-0.467813413395585,0.639918027553484,NA
"gene-IRX6|IRX6",5.65755246598636,-2.30801980984361,1.97188323907626,-1.1704647436046,0.241813994272796,NA
"gene-LOC111092788|LOC111092788",5.18450382085923,-0.958354037883499,1.24257242588943,-0.771266139434498,0.44054919825093,NA
"gene-IRX3|IRX3",53.176802653279,5.28525176773814,2.90837288276761,1.8172538325652,NA,NA
"gene-LOC119870040|LOC119870040",4.05553430080409,-0.702836039363676,2.53844393043298,-0.276876723940006,0.781874765759528,NA
"gene-LOC111092808|LOC111092808",7.31035492096406,-0.665335929288206,1.28573703955233,-0.517474342591753,0.604825075087568,NA
"gene-LOC102155378|LOC102155378",8.23486987971956,0.317411397185554,1.09632735880833,0.289522463008283,0.772181592600727,NA
"gene-LOC102155769|LOC102155769",1.64643549598721,-1.11938738670757,2.00240651003327,-0.559021048472805,0.576147355246398,NA
"gene-LOC111094669|LOC111094669",3.47938696292924,-1.11063120367256,1.72291924852084,-0.64462173989063,0.519172343045973,NA
"gene-LOC119870041|LOC119870041",3.01989544655941,-1.37958420276442,1.4720186383943,-0.937205662198195,0.348652777777961,NA
"gene-LOC111092850|LOC111092850",7.7939314764172,-1.91131892467147,1.47565979362315,-1.29523006110958,0.195240877602078,NA
"gene-LOC111092856|LOC111092856",6.55421633671308,0.550891087229361,1.85994554970743,0.296186674559379,0.767087524699749,NA
"gene-LOC119870019|LOC119870019",2.56593937095335,0.472989392950851,2.5304221824006,0.186921137603263,0.851722465873405,NA
"gene-LOC111092885|LOC111092885",14.2526960841418,-1.04241464461407,1.15244625474523,-0.904523434669425,0.36571791378988,NA
"gene-LOC102157376|LOC102157376",3.99497341449586,-0.447510563106608,1.19884178166635,-0.373285757929276,0.708935775188539,NA
"gene-LOC100687971|LOC100687971",3.58453652795119,0.827707073556328,0.685315816945132,1.20777465380256,0.227133953394944,NA
"gene-LOC111094683|LOC111094683",12.7267516693758,-0.75060755725634,1.19200173091761,-0.629703412157393,0.528888649686342,NA
"gene-LOC100687477|LOC100687477",13.2813764960078,0.189785974534262,0.49918242228261,0.380193624740286,0.703801691293057,NA
"gene-LOC111094689|LOC111094689",3.59199483964435,-1.63338189137207,1.46234762236606,-1.11695869462917,0.26401198655785,NA
"gene-LOC119870329|LOC119870329",4.53012912903975,-1.42921742795051,0.949884306120703,-1.50462263534745,0.132421123414938,NA
"gene-LOC102154134|LOC102154134",2.47874224000383,0.0340501269585272,0.721412909655621,0.0471992204502989,0.96235444882186,NA
"gene-SNX20|SNX20",4.69349692403647,2.76300786669698,1.48227355792976,1.86403370141471,0.0623169717642877,NA
"gene-LOC111094690|LOC111094690",13.247929228319,-0.931860658078413,0.76353413882511,-1.22045709640739,0.222291644214677,NA
"gene-NOD2|NOD2",50.3091002142858,0.788991293708746,0.866743973597581,0.910293371217675,NA,NA
"gene-LOC119870333|LOC119870333",5.57825592522884,-0.230186331989964,1.36563246191541,-0.168556576098894,0.866145438989612,NA
"gene-LOC111092908|LOC111092908",3.63308132938514,-0.889795552107234,1.20029488557393,-0.741314124388503,0.458502999627411,NA
"gene-LOC102153035|LOC102153035",7.32844230164216,0.41699723685415,1.66489638649611,0.250464377384919,NA,NA
