gene_id,SRR13389805,SRR13389807,SRR13389809,SRR13389815,SRR13389817,SRR13389818,SRR13389820,SRR13389824,SRR13389834,SRR13389840,SRR13389841,SRR13389849
gene-LOC119866322|LOC119866322,4,3,4,6,4,6,2,2,8,8,4,3
gene-GPRC5A|GPRC5A,20,19,14,21,11,180,12,25,10,20,17,6
gene-DDX47|DDX47,771,749,353,858,767,1019,319,451,1074,1043,518,579
gene-HEBP1|HEBP1,460,643,195,709,259,1629,123,260,467,612,630,169
gene-FAM234B|FAM234B,568,625,240,814,508,763,226,402,1022,794,110,481
gene-LOC106557917|LOC106557917,0,3,0,0,4,14,0,0,2,5,0,0
gene-EMP1|EMP1,122,178,65,570,94,4175,20,236,291,459,466,154
gene-LOC111092776|LOC111092776,280,57,43,58,310,0,126,350,15,27,0,42
gene-LOC102155441|LOC102155441,24,14,21,23,21,6,9,16,18,12,10,13
gene-LOC119866421|LOC119866421,44,39,34,23,60,0,30,34,10,15,0,14
gene-GRIN2B|GRIN2B,505,437,347,225,644,0,508,447,193,154,0,257
gene-GSG1|GSG1,42263,46034,40808,9924,51756,47,38750,41611,4171,7450,584,25391
gene-LOC119866321|LOC119866321,8,30,37,0,19,0,16,13,7,0,0,15
gene-LOC119866420|LOC119866420,431,522,424,500,856,3,721,622,138,296,0,538
gene-ATF7IP|ATF7IP,905,1033,579,1015,1027,3129,440,818,1624,1947,2673,1024
gene-LOC119866499|LOC119866499,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119866320|LOC119866320,2,0,0,0,0,5,0,0,0,0,0,0
gene-H2AJ|H2AJ,26,27,10,123,27,350,10,18,35,38,305,22
gene-LOC102154717|LOC102154717,168,148,83,167,149,275,71,109,192,175,365,122
gene-GUCY2C|GUCY2C,4,4,0,0,0,118,4,0,0,10,17,5
gene-PLBD1|PLBD1,1343,1573,2118,785,2076,540,1087,1497,448,474,93,873
gene-LOC102154873|LOC102154873,725,504,617,327,767,10,876,1105,166,332,11,458
gene-LOC119870274|LOC119870274,27,27,43,0,31,0,44,35,11,19,0,30
gene-LOC100856382|LOC100856382,187,267,116,1472,121,24112,50,144,324,316,1909,222
gene-ERP27|ERP27,4,6,0,6,8,0,0,0,4,9,0,0
gene-PDE6H|PDE6H,0,0,0,4,0,42,4,7,4,3,6,0
gene-ARHGDIB|ARHGDIB,31,49,17,132,30,1611,12,60,34,85,302,49
gene-RERG|RERG,167,194,114,98,184,3300,120,214,69,115,5554,117
gene-LOC111092826|LOC111092826,202,144,306,47,0,0,267,181,19,29,1,19
gene-C27H12orf60|C27H12orf60,1116,1127,821,535,1537,23,923,937,492,695,15,877
gene-SMCO3|SMCO3,117,148,72,68,141,176,87,98,68,83,40,87
gene-ART4|ART4,49,84,62,325,89,2367,47,165,212,278,285,118
gene-WBP11|WBP11,5195,5243,3457,4458,6226,1294,3167,4400,4782,5393,1156,4190
gene-PTPRO|PTPRO,45,29,23,10,46,34,26,31,17,8,20,26
gene-EPS8|EPS8,1272,1181,231,972,566,1945,179,523,1622,1630,699,529
gene-LOC102153146|LOC102153146,10,10,19,5,28,0,0,0,5,4,0,17
gene-LOC477685|LOC477685,9,9,7,15,11,52,5,7,12,16,41,8
gene-LOC119870275|LOC119870275,45,49,16,52,49,69,11,38,48,37,20,48
gene-STRAP|STRAP,2900,2755,1698,2286,2232,1266,2504,1945,2664,2788,1742,3258
gene-LOC111092888|LOC111092888,50,60,59,20,81,0,90,66,11,16,0,81
gene-DERA|DERA,303,267,150,222,314,812,103,136,225,197,1686,166
gene-SLC15A5|SLC15A5,0,0,0,0,0,0,0,0,0,0,0,0
gene-MGST1|MGST1,91,114,19,154,47,339,15,42,83,71,15,27
gene-LOC102152174|LOC102152174,62,53,35,44,46,83,16,51,79,53,249,56
gene-LMO3|LMO3,9,4,6,27,13,57,0,13,10,28,4,15
gene-LOC100683335|LOC100683335,1,1,0,1,1,1,0,1,1,1,5,1
gene-LOC100683253|LOC100683253,16,20,17,15,29,1,20,15,12,18,1,18
gene-LOC111092899|LOC111092899,14,48,14,19,22,0,20,10,9,55,0,6
gene-RERGL|RERGL,10,4,5,21,8,184,4,24,6,11,32,5
gene-LOC102157247|LOC102157247,0,0,0,0,0,0,0,0,0,0,7,0
gene-AEBP2|AEBP2,314,325,242,164,403,457,397,282,336,344,260,247
gene-PLEKHA5|PLEKHA5,1015,829,362,880,919,2167,224,602,1726,1447,1178,750
gene-LOC102157002|LOC102157002,209,282,202,60,216,47,109,193,117,110,84,134
gene-LOC100687563|LOC100687563,2,1,2,2,1,2,1,0,1,2,3,1
gene-LOC119866501|LOC119866501,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC100682607|LOC100682607,3,4,4,6,2,13,2,5,6,6,8,3
gene-LOC111092747|LOC111092747,79,75,45,47,58,15,58,67,95,75,26,100
gene-PIK3C2G|PIK3C2G,894,1113,937,328,1178,305,682,1098,565,769,353,746
gene-LOC102151718|LOC102151718,1,0,1,0,0,0,0,0,3,0,0,0
gene-LOC111092748|LOC111092748,4,1,3,0,0,0,4,0,3,0,0,3
gene-LOC102151867|LOC102151867,26,21,18,8,19,0,16,11,16,13,0,16
gene-PLCZ1|PLCZ1,3095,2693,2868,556,3147,8,1655,3004,609,926,16,1899
gene-CAPZA3|CAPZA3,13108,12640,15696,3278,18477,19,10546,13872,2363,3528,88,10332
gene-SLCO1C1|SLCO1C1,0,24,5,19,10,81,3,18,14,27,0,10
gene-LOC102152410|LOC102152410,24,31,15,17,16,87,15,31,23,33,123,31
gene-PDE3A|PDE3A,40,49,15,103,42,966,29,88,117,326,60,48
gene-LOC111092731|LOC111092731,3,9,0,0,7,0,0,0,3,0,0,0
gene-LOC100687158|LOC100687158,33,18,17,19,41,4,33,21,6,42,0,19
gene-PYROXD1|PYROXD1,4007,3715,2145,1803,4478,841,2098,2769,3505,4498,626,3560
gene-LOC111092876|LOC111092876,6,8,0,4,0,16,3,3,13,7,5,11
gene-LOC100686910|LOC100686910,65,67,39,41,59,39,42,38,54,65,28,51
gene-LOC100687078|LOC100687078,7,8,18,2,30,0,30,9,3,6,0,0
gene-LOC100686518|LOC100686518,15,27,19,9,51,6,40,16,12,11,0,12
gene-LOC111090002|LOC111090002,3,78,4,18,1,5,28,1,6,32,0,8
gene-LOC486765|LOC486765,6,11,0,0,0,0,6,0,0,4,0,5
gene-LOC486644|LOC486644,11,6,6,3,17,0,12,1,4,6,0,12
gene-LOC100686261|LOC100686261,2,0,0,0,0,0,3,0,0,0,0,0
gene-LOC609554|LOC609554,11,10,5,12,13,15,12,7,8,8,12,13
gene-LOC106557533|LOC106557533,761,1074,783,568,1105,31,835,870,434,612,551,762
gene-SPX|SPX,7,0,0,3,3,0,0,0,3,6,0,0
gene-GYS2|GYS2,0,0,0,6,0,0,0,0,0,0,0,0
gene-LOC106557914|LOC106557914,65,59,50,38,62,98,32,43,71,97,26,57
gene-RECQL|RECQL,176,171,75,188,143,684,58,145,305,442,508,204
gene-GOLT1B|GOLT1B,335,336,143,274,331,372,112,287,627,759,374,458
gene-KCNJ8|KCNJ8,95,68,52,330,213,1605,64,122,156,228,7672,87
gene-LDHB|LDHB,1923,1505,527,1889,1197,6120,467,821,2011,2071,9662,984
gene-ABCC9|ABCC9,136,126,21,143,106,2251,29,279,154,252,7471,107
gene-LOC102151402|LOC102151402,10,0,5,0,8,7,0,8,0,0,0,0
gene-CMAS|CMAS,1357,1295,398,1057,1122,1140,365,670,1847,1848,8286,970
gene-ST8SIA1|ST8SIA1,280,237,307,298,425,61,531,268,153,235,24,370
gene-LOC111092848|LOC111092848,61,24,58,10,63,0,38,61,14,19,0,26
gene-LOC610523|LOC610523,53,41,26,46,85,239,9,72,8,101,23,19
gene-C2CD5|C2CD5,1241,1200,845,720,1429,2188,340,1008,1770,1873,3090,1123
gene-LOC119866337|LOC119866337,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC100687416|LOC100687416,30,31,8,19,34,10,30,19,22,29,8,16
gene-ETNK1|ETNK1,2885,2646,2013,1279,3514,1407,2134,2411,2360,3318,1198,2583
gene-LOC111092762|LOC111092762,0,0,0,0,0,0,0,0,0,0,0,0
gene-BCAT1|BCAT1,52,60,31,93,47,328,24,106,135,207,64,61
gene-SOX5|SOX5,244,204,188,197,911,186,498,250,227,264,20,298
gene-LOC111092871|LOC111092871,0,0,0,0,7,0,0,0,0,0,0,0
gene-LOC119866481|LOC119866481,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111092870|LOC111092870,14,23,20,6,35,0,3,10,4,10,0,20
gene-LOC610488|LOC610488,119,113,102,167,143,201,83,128,188,195,146,128
gene-KRAS|KRAS,462,460,257,448,492,625,176,405,835,939,664,598
gene-IRAG2|IRAG2,11,22,4,22,27,100,0,17,48,47,42,12
gene-LOC119866473|LOC119866473,0,0,0,0,0,0,0,0,0,0,0,0
gene-CFAP94|CFAP94,1070,1022,638,487,1229,355,670,1089,632,799,303,840
gene-ETFRF1|ETFRF1,662,644,470,539,669,166,338,552,454,660,335,478
gene-LMNTD1|LMNTD1,3643,3821,3756,1188,4664,24,2826,3867,912,1443,78,2384
gene-LOC119866464|LOC119866464,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111092834|LOC111092834,15,9,17,13,28,12,21,13,15,13,32,12
gene-LOC100856472|LOC100856472,1,0,0,1,0,1,2,0,0,0,0,0
gene-LOC100856765|LOC100856765,2658,2856,2015,4917,2582,10362,2173,2620,2793,3360,6918,2151
gene-LOC610388|LOC610388,378,453,197,1148,331,3906,226,274,476,548,3658,284
gene-BHLHE41|BHLHE41,51,45,8,58,31,387,11,33,26,58,1432,23
gene-LOC102152522|LOC102152522,59,102,101,53,147,96,243,164,83,95,177,119
gene-SSPN|SSPN,114,117,52,283,118,2267,30,184,127,218,1381,92
gene-RASSF8|RASSF8,7201,6776,7122,2767,10417,1515,5588,6813,2044,3311,658,4956
gene-LOC100685022|LOC100685022,2,3,4,3,4,9,1,2,13,2,7,2
gene-LOC100684788|LOC100684788,29,29,24,54,61,33,35,45,14,65,10,26
gene-INTS13|INTS13,356,323,145,328,327,626,92,235,499,512,379,272
gene-FGFR1OP2|FGFR1OP2,351,365,233,225,399,371,196,286,293,309,274,255
gene-ITPR2|ITPR2,875,763,116,444,313,3015,100,293,986,1245,1539,237
gene-LOC111092779|LOC111092779,0,0,11,0,14,0,0,11,0,0,0,23
gene-LOC102152144|LOC102152144,88,123,134,57,139,0,97,94,34,56,0,63
gene-LOC119866460|LOC119866460,0,1,0,0,0,0,0,0,0,0,0,0
gene-TM7SF3|TM7SF3,295,296,82,225,173,1068,88,193,425,467,1495,168
gene-MED21|MED21,565,462,185,237,292,261,193,229,447,449,134,269
gene-LOC111092724|LOC111092724,7,5,2,3,10,0,4,0,4,2,0,2
gene-STK38L|STK38L,352,391,280,182,425,399,321,339,259,322,150,190
gene-ARNTL2|ARNTL2,74,60,37,107,48,222,32,48,98,187,25,21
gene-SMCO2|SMCO2,5645,11227,11112,8543,11290,19,11073,5959,7524,7363,37,8822
gene-MANSC4|MANSC4,26,25,6,24,8,89,6,23,68,91,38,47
gene-KLHL42|KLHL42,301,266,103,444,231,1439,64,289,644,764,637,202
gene-PTHLH|PTHLH,10,0,0,2,0,20,0,8,2,9,118,0
gene-LOC119866408|LOC119866408,0,0,1,0,0,0,0,1,0,0,96,0
gene-TRNAK-CUU-35|TRNAK-CUU,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111092771|LOC111092771,83,97,74,42,133,0,79,75,17,32,2,58
gene-LOC119866410|LOC119866410,6,11,4,2,11,0,9,5,3,3,0,6
gene-C27H12orf71|C27H12orf71,1226,1157,1010,1427,1814,6,1423,1196,968,1327,6,1527
gene-PPFIBP1|PPFIBP1,1893,2173,1123,1110,2344,2309,1005,1123,2223,2232,729,1160
gene-REP15|REP15,643,632,497,498,546,44,447,546,343,496,69,533
gene-MRPS35|MRPS35,334,304,154,262,355,754,122,227,406,394,647,181
gene-LOC102156548|LOC102156548,74,70,120,36,162,0,89,70,16,31,0,78
gene-LOC102156632|LOC102156632,189,243,197,30,356,0,199,44,73,68,0,125
gene-LOC119866483|LOC119866483,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111092832|LOC111092832,62,57,77,13,91,0,42,42,15,36,26,60
gene-LOC119866407|LOC119866407,55,56,42,37,87,59,28,71,31,52,31,58
gene-CCDC91|CCDC91,5638,5725,6004,1302,7942,913,3584,6703,1162,1693,1500,4384
gene-LOC119866479|LOC119866479,1,0,0,0,0,0,0,0,0,0,0,0
gene-FAR2|FAR2,898,825,1076,227,1387,53,661,930,215,347,21,681
gene-LOC119866406|LOC119866406,33,38,54,3,21,0,16,65,12,20,0,12
gene-OVCH1|OVCH1,0,0,0,0,0,0,0,0,0,0,0,0
gene-ERGIC2|ERGIC2,1582,1728,1113,780,1703,779,1283,1469,813,1158,510,990
gene-LOC111092860|LOC111092860,50,134,98,55,85,5,128,137,29,57,0,59
gene-LOC119866313|LOC119866313,21,0,8,12,0,0,4,7,0,4,0,9
gene-LOC119866311|LOC119866311,0,0,0,0,0,8,0,0,0,0,0,0
gene-LOC111092883|LOC111092883,10,0,12,0,10,0,0,0,0,0,0,6
gene-LOC119866312|LOC119866312,9,9,0,0,0,0,0,0,0,0,0,0
gene-LOC100685338|LOC100685338,8,8,5,10,9,37,6,7,11,12,34,9
gene-TMTC1|TMTC1,691,737,124,308,315,828,95,285,477,340,76,206
gene-LOC102156172|LOC102156172,3,0,0,0,2,0,0,5,3,0,0,5
gene-LOC119870264|LOC119870264,2,8,0,17,0,25,0,0,6,4,3,3
gene-SINHCAF|SINHCAF,354,388,137,436,244,1510,106,261,741,811,377,436
gene-IPO8|IPO8,311,292,115,214,194,1291,50,162,466,480,849,178
gene-CAPRIN2|CAPRIN2,2779,1971,632,2261,1767,1550,572,1370,4416,4491,550,1545
gene-LOC106557885|LOC106557885,33,27,20,32,38,151,18,26,35,40,103,21
gene-LOC111092836|LOC111092836,51,58,57,27,59,0,52,48,24,21,23,46
gene-LOC119866467|LOC119866467,0,0,1,1,0,0,0,0,0,1,6,0
gene-RESF1|RESF1,671,530,230,421,473,4094,100,469,1191,1189,3357,535
gene-BICD1|BICD1,38,20,16,27,14,221,5,37,57,48,41,18
gene-DENND5B|DENND5B,1957,1721,995,1475,2085,266,836,1314,2913,2678,971,1283
gene-ETFBKMT|ETFBKMT,337,303,126,276,581,354,290,188,295,424,229,218
gene-AMN1|AMN1,2984,3153,3175,1664,4511,446,2770,3137,1812,2076,508,2765
gene-LOC119866405|LOC119866405,52,15,10,10,75,2,20,36,14,23,9,16
gene-LOC106557923|LOC106557923,38,28,22,150,47,99,28,56,82,50,378,53
gene-FGD4|FGD4,1767,1236,1454,871,2727,192,1111,1841,654,904,324,1400
gene-LOC119866404|LOC119866404,4,6,3,6,3,12,3,4,8,6,8,4
gene-LOC119866310|LOC119866310,8,9,0,2,0,0,4,10,0,0,8,0
gene-LOC119866474|LOC119866474,0,0,0,0,0,0,0,0,0,1,0,0
gene-PKP2|PKP2,161,157,46,123,140,539,69,122,182,211,2433,123
gene-LOC100684198|LOC100684198,93,77,24,83,46,100,17,40,117,115,109,48
gene-LOC477647|LOC477647,102,81,42,52,88,117,53,56,126,175,107,88
gene-LOC102153698|LOC102153698,49,60,13,11,58,2,61,80,27,6,0,34
gene-LOC119866402|LOC119866402,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111092840|LOC111092840,21,88,18,35,13,0,66,26,0,0,0,15
gene-LOC119866502|LOC119866502,0,0,0,0,0,0,0,0,0,0,0,0
gene-DNM1L|DNM1L,3057,3112,2028,1994,3962,1377,2056,2375,3671,4047,935,2835
gene-YARS2|YARS2,1289,1123,739,1179,1062,1088,589,1213,1467,1910,572,1434
gene-LOC102153290|LOC102153290,12,10,7,21,15,63,5,9,12,19,30,6
gene-CPNE8|CPNE8,32,34,12,83,20,154,12,64,37,79,28,26
gene-LOC102153358|LOC102153358,20,27,19,14,33,24,26,23,8,12,25,19
gene-LOC100683251|LOC100683251,2,1,1,1,2,4,1,1,0,4,1,1
gene-KIF21A|KIF21A,717,632,121,397,373,452,78,249,1031,1075,74,305
gene-LOC111092844|LOC111092844,0,0,0,0,0,0,0,4,0,0,0,0
gene-LOC106557901|LOC106557901,4,6,0,17,4,55,2,0,13,8,0,8
gene-ABCD2|ABCD2,1545,1448,1209,778,1922,18,1303,1051,844,1129,6,1377
gene-C27H12orf40|C27H12orf40,612,629,500,403,969,11,368,623,867,1170,1,664
gene-LOC119866482|LOC119866482,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC2A13|SLC2A13,77,115,107,37,128,220,74,66,52,92,37,40
gene-LOC111092839|LOC111092839,20,28,10,11,0,0,7,0,0,27,0,26
gene-LOC608870|LOC608870,399,442,326,335,469,483,443,347,225,268,360,295
gene-MUC19|MUC19,0,0,0,6,0,0,0,0,0,4,0,0
gene-LOC102157106|LOC102157106,38,73,224,262,229,0,343,159,241,402,0,396
gene-LRRK2|LRRK2,127,129,31,171,61,3348,29,134,234,471,219,164
gene-LOC111092822|LOC111092822,8,16,0,0,19,0,11,14,0,6,0,9
gene-LOC111092725|LOC111092725,25,14,7,0,21,0,14,16,0,5,0,0
gene-LOC111092835|LOC111092835,66,97,61,25,101,0,119,72,32,25,0,42
gene-CNTN1|CNTN1,15,11,378,65,87,70,137,14,51,36,69,189
gene-GXYLT1|GXYLT1,241,194,118,263,209,478,89,260,463,561,593,300
gene-YAF2|YAF2,252,216,149,298,286,314,132,255,372,416,175,308
gene-ZCRB1|ZCRB1,1600,1705,1319,1505,2492,1150,1054,2069,1936,2111,1275,1604
gene-PPHLN1|PPHLN1,762,726,408,437,784,967,495,607,758,890,623,441
gene-LOC119866395|LOC119866395,14,17,11,19,5,70,13,9,9,7,8,6
gene-LOC106557871|LOC106557871,2,4,2,2,1,2,2,2,2,1,2,3
gene-PRICKLE1|PRICKLE1,320,87,96,409,278,1777,133,319,746,791,198,77
gene-LOC106557907|LOC106557907,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111092918|LOC111092918,0,0,0,0,0,7,0,2,0,0,0,0
gene-LOC119866396|LOC119866396,3,5,2,6,3,0,0,0,4,6,0,2
gene-LOC111092825|LOC111092825,20,25,31,3,23,0,19,22,4,4,0,13
gene-LOC111092824|LOC111092824,11,28,22,7,32,14,9,27,9,17,3,9
gene-LOC102156873|LOC102156873,11,24,9,10,22,5,11,15,5,12,0,10
gene-ADAMTS20|ADAMTS20,48,39,17,58,30,47,10,28,66,121,0,31
gene-PUS7L|PUS7L,522,507,365,218,626,405,302,449,425,457,150,321
gene-IRAK4|IRAK4,268,568,405,206,561,411,286,355,210,293,262,253
gene-LOC100682681|LOC100682681,30,28,21,24,39,10,18,20,34,30,5,17
gene-TWF1|TWF1,2137,2052,745,1568,1599,1132,725,991,2456,3398,1587,1249
gene-TMEM117|TMEM117,1411,663,134,528,2095,352,98,305,857,985,47,316
gene-LOC102155686|LOC102155686,101,179,270,56,184,0,130,186,31,78,2,91
gene-LOC111092858|LOC111092858,0,0,0,0,0,1,0,0,1,0,34,2
gene-LOC119866336|LOC119866336,11,10,10,9,17,1,17,17,8,12,1,7
gene-LOC100689004|LOC100689004,13,13,11,15,16,7,10,12,11,19,33,9
gene-DBX2|DBX2,22,12,11,37,27,7,10,17,56,60,6,21
gene-NELL2|NELL2,345,339,262,204,308,29,271,332,293,250,0,259
gene-LOC608729|LOC608729,3,2,2,4,3,11,2,4,3,4,6,1
gene-LOC111092778|LOC111092778,11,0,5,4,15,0,11,0,0,6,0,0
gene-LOC119866391|LOC119866391,8,6,3,0,6,4,5,6,13,16,4,11
gene-LOC102155300|LOC102155300,166,168,103,215,295,370,684,161,316,686,268,213
gene-LOC119866392|LOC119866392,0,4,0,5,12,0,0,0,7,2,0,6
gene-LOC119866393|LOC119866393,0,0,0,0,0,0,0,0,0,0,0,0
gene-ANO6|ANO6,499,447,120,877,280,3255,95,490,1036,1134,1298,243
gene-LOC111092890|LOC111092890,6,4,25,0,9,8,7,11,11,4,14,7
gene-LOC102155349|LOC102155349,49,86,31,35,82,5,52,59,27,33,4,20
gene-LOC102151578|LOC102151578,0,0,3,9,0,0,3,0,0,0,28,5
gene-ARID2|ARID2,7838,7787,7208,3925,10149,1293,5228,7522,6928,7231,787,7086
gene-LOC119866348|LOC119866348,1,0,1,0,1,0,0,0,0,4,0,0
gene-LOC111092912|LOC111092912,6,4,0,0,4,0,0,0,0,0,0,0
gene-SCAF11|SCAF11,2262,2076,1212,1897,2624,3023,904,2016,3592,3891,2005,1982
gene-LOC119866390|LOC119866390,40,59,66,58,80,71,36,92,34,77,55,129
gene-SLC38A1|SLC38A1,567,599,391,660,680,777,277,545,879,871,2458,576
gene-LOC119870257|LOC119870257,0,0,0,0,2,0,0,0,5,2,0,0
gene-SLC38A2|SLC38A2,956,928,205,1038,581,4420,176,584,1756,1846,2318,422
gene-LOC111092845|LOC111092845,13,11,8,10,9,3,9,3,4,12,0,14
gene-SLC38A4|SLC38A4,14,16,11,23,28,134,0,12,20,41,28,21
gene-LOC111092749|LOC111092749,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC100688220|LOC100688220,53,57,38,56,51,14,49,47,34,42,12,51
gene-LOC106557921|LOC106557921,17,20,15,12,13,0,0,11,29,30,12,11
gene-LOC119870281|LOC119870281,0,2,0,0,0,3,0,0,3,3,0,0
gene-LOC102154451|LOC102154451,81,56,41,49,72,16,24,54,69,102,13,49
gene-LOC119870280|LOC119870280,8,8,6,7,11,9,0,11,33,37,9,14
gene-LOC111092814|LOC111092814,5,0,0,9,0,0,0,0,0,0,27,0
gene-AMIGO2|AMIGO2,356,227,44,342,128,514,35,91,256,381,2079,66
gene-LOC111092894|LOC111092894,10,13,5,0,0,0,8,12,5,0,0,0
gene-LOC111092745|LOC111092745,0,0,10,7,6,58,0,8,6,5,19,0
gene-PCED1B|PCED1B,155,140,36,244,118,41,58,70,174,158,41,73
gene-LOC102153609|LOC102153609,57,41,22,86,41,10,21,31,51,63,6,21
gene-ENDOU|ENDOU,20,16,13,26,13,65,13,26,16,25,8,34
gene-RAPGEF3|RAPGEF3,18,23,0,53,15,818,8,15,26,28,152,21
gene-RPAP3|RPAP3,1292,1113,729,784,1322,964,559,1087,1820,1855,752,1471
gene-SLC48A1|SLC48A1,182,174,62,321,98,723,66,120,179,176,285,164
gene-LOC119866303|LOC119866303,0,0,0,0,0,17,0,0,0,0,2,0
gene-VDR|VDR,12,11,0,26,7,140,0,12,13,10,129,3
gene-HDAC7|HDAC7,247,191,167,310,332,2586,118,250,211,275,920,229
gene-LOC119863949|LOC119863949,123,51,87,58,211,74,85,106,35,67,98,65
gene-LOC111092909|LOC111092909,9,16,5,0,18,5,6,8,0,0,0,8
gene-TMEM106C|TMEM106C,810,669,394,942,660,2792,283,499,771,1000,1926,503
gene-LOC111092739|LOC111092739,9,15,5,3,10,0,3,5,8,17,0,10
gene-COL2A1|COL2A1,156,144,86,115,192,51,96,106,66,74,16,106
gene-LOC102152448|LOC102152448,21,19,0,27,25,0,10,24,0,12,0,41
gene-LOC119866346|LOC119866346,0,0,0,0,0,0,0,0,0,4,0,0
gene-ASB8|ASB8,386,470,359,326,449,430,342,398,319,364,429,391
gene-LOC111092781|LOC111092781,21,30,20,53,22,34,10,22,38,43,47,16
gene-LOC102155554|LOC102155554,4,2,2,4,6,4,1,4,8,14,7,7
gene-CCDC184|CCDC184,452,215,498,282,645,135,827,362,207,176,119,289
gene-PFKM|PFKM,3088,2368,2370,1986,4248,1552,2905,2983,2842,3279,807,2970
gene-SENP1|SENP1,2589,2399,1834,1800,2782,1256,1434,1851,3461,3591,1149,2262
gene-OR8BJ4|OR8BJ4,4,2,1,1,0,1,2,1,5,0,0,0
gene-LOC486582|LOC486582,1,1,0,1,0,0,0,0,2,2,0,1
gene-ZNF641|ZNF641,709,693,673,559,714,521,500,560,460,842,192,655
gene-H1-7|H1-7,10169,8992,11697,3140,13180,14,9611,10069,975,1800,62,6953
gene-LOC100686805|LOC100686805,8,5,0,3,3,0,0,4,8,21,0,7
gene-OR8S9|OR8S9,1,0,1,0,0,0,1,1,0,2,0,0
gene-LOC486572|LOC486572,4,1,4,1,2,1,1,1,2,3,2,1
gene-OR8S7|OR8S7,1,0,0,0,0,0,0,0,0,0,0,1
gene-LOC119870282|LOC119870282,92,70,287,42,562,0,92,107,32,70,0,97
gene-OR8S3|OR8S3,5,4,16,3,22,0,3,7,6,11,0,4
gene-OR8S2|OR8S2,2,0,0,0,1,0,0,0,1,0,0,1
gene-C27H12orf54|C27H12orf54,1676,1764,1834,572,1783,4,1620,2134,241,504,70,1026
gene-LOC111092874|LOC111092874,1,1,1,0,1,1,0,1,1,1,0,0
gene-LOC102156933|LOC102156933,452,415,365,387,503,487,319,371,507,531,362,351
gene-LALBA|LALBA,16,18,17,0,18,0,12,13,0,0,0,23
gene-LOC609060|LOC609060,6,7,0,0,0,35,0,3,0,9,27,0
gene-KANSL2|KANSL2,1067,993,611,1286,976,1494,399,699,1299,1163,809,659
gene-LOC119866495|LOC119866495,0,0,1,1,1,2,1,3,3,3,1,1
gene-LOC119866496|LOC119866496,1,0,1,1,1,2,0,1,2,1,3,1
gene-LOC119866494|LOC119866494,2,0,1,0,0,4,0,1,2,0,0,0
gene-CACNB3|CACNB3,28,34,34,155,36,847,27,61,72,80,243,65
gene-CCNT1|CCNT1,2076,1914,2291,632,2867,276,1731,2118,735,979,200,1242
gene-TEX49|TEX49,1629,1794,2093,722,2112,37,1847,1589,363,748,21,1022
gene-ADCY6|ADCY6,218,171,107,144,215,1519,118,133,183,211,1896,111
gene-RND1|RND1,52,101,46,70,35,41,21,31,44,63,6,22
gene-DDX23|DDX23,1276,1383,986,1954,1617,1780,926,1153,1782,1938,767,1355
gene-WNT10B|WNT10B,10,7,19,21,20,6,9,18,10,20,2,42
gene-DDN|DDN,4,4,0,6,4,9,3,0,5,0,2,4
gene-WNT1|WNT1,13,23,20,49,23,0,17,19,8,29,0,16
gene-ARF3|ARF3,2587,2801,1651,3683,2504,3010,1653,1936,2748,3022,3008,1913
gene-CCDC65|CCDC65,5424,4993,3734,3104,6154,280,4803,4105,2207,2672,39,3348
gene-FKBP11|FKBP11,1215,1160,973,1728,1234,661,1319,1032,822,842,7152,885
gene-LOC102156147|LOC102156147,42,41,38,112,47,30,39,67,62,64,48,56
gene-RHEBL1|RHEBL1,15,6,3,17,14,14,6,11,8,16,0,16
gene-DHH|DHH,154,160,36,378,118,53,61,99,219,368,10,109
gene-PRKAG1|PRKAG1,1047,1072,503,936,979,1349,605,716,1100,1165,1492,881
gene-KMT2D|KMT2D,645,838,635,1111,878,1772,318,812,2429,2305,1628,967
gene-LMBR1L|LMBR1L,2540,2108,1708,2077,2681,425,2413,1908,1279,1887,208,2388
gene-PRPH|PRPH,15,7,0,21,10,86,0,7,11,11,8,13
gene-C1QL4|C1QL4,40,40,53,25,38,60,21,53,16,29,0,31
gene-LOC119866375|LOC119866375,4,0,0,0,3,0,0,3,0,0,0,4
gene-TROAP|TROAP,540,594,536,851,669,75,569,646,549,631,61,823
gene-LOC119866378|LOC119866378,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111092735|LOC111092735,19,14,4,10,7,93,4,5,23,24,14,9
gene-LOC119866490|LOC119866490,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119866377|LOC119866377,3028,2473,1086,4635,2070,9925,864,1839,3828,3665,5914,2131
gene-LOC106557476|LOC106557476,3159,2454,1000,4634,1860,6464,840,1512,4003,4119,2915,2210
gene-TUBA1C|TUBA1C,1874,1588,598,2619,1026,4676,488,846,2156,2279,2276,1029
